LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
KBMM,NYCEEC,K,20,Brooklyn Chinese-American Association,,(718) 438-0008,812 54th Street,11220,1,Sunset Park East,85,982644,171900,Upk@bca.net,bca.net,3,8,2,20KBMM,apply
KBMN,NYCEEC,K,15,Brooklyn Free Space,,(718) 965-3135,298 Sixth Avenue,11215,3,Park Slope - Gowanus,27,989580,184175,stacy.roupas@brooklynfreespace.org,brooklynfreespace.org,8,2,1,15KBMN,apply
KBMO,NYCEEC,K,15,Chick Peas Child Care,,(347) 878-8732,451 7th Avenue,11215,1,Park Slope - Gowanus,12,988487,180754,admissions@chickpeas.org,chickpeas.org,5,7,2,15KBMO,apply
KBMP,NYCEEC,K,15,Bay Ridge Child Care Center,,(718) 768-5030,314- 44TH Street,11220,1,Sunset Park West,60,981212,176356,Bayridgechildcare@twcmetrobiz.com,,3,8,2,15KBMP,apply
KBMQ,NYCEEC,K,15,"Hanson Place Child Development Center, Inc.",,(718) 237-4303,55 Hanson Place,11217,1,Fort Greene,20,990971,189050,carol.brathwaite@yahoo.com,hansonplaceinc.com,5,2,1,15KBMQ,apply
KBMT,NYCEEC,K,15,Open House Nursery School,,(781) 625-5252,318A Warren Street,11201,3,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,35,986488,189020,admissions@openhousekids.org,openhousekids.org,8,7,1,15KBMT,apply
KBMU,NYCEEC,K,15,Ace Early Childhood Center,,(718) 439-0450,199 14th Street2nd Floor,11215,1,Park Slope - Gowanus,17,986915,182329,aguo@lmcmc.com,,3,2,1,15KBMU,apply
KBMX,NYCEEC,K,15,A Fantis Parochial,,(917) 592-4247,195 State Street,11201,3,Brooklyn Heights - Cobble Hill,40,986644,190768,upkdirector@afantis.org,afantis.org,3,3,1,15KBMX,apply
KBMZ,NYCEEC,K,15,Warren Street Center,,(718) 237-9578,343 Warren Street,11201,1,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,26,986956,188923,nsingh@lmcmc.com,lutheranhealthcare.org/Main/WarrenStreetCenterforChildrenandFamilies.aspx,3,4,1,15KBMZ,apply
KBNA,NYCEEC,K,15,Sunset Park Children's School,,(718) 439-3323,4616 4th Avenue,11220,1,Sunset Park West,18,981214,175525,mothergoose11232@gmail.com,sunsetparkchild.com,5,9,3,15KBNA,apply
KBNB,NYCEEC,K,15,"Therapy and Learning Center, Inc.",,(718) 290-2750,1723 8th Avenue,11215,1,Windsor Terrace,32,988465,179376,sandee.bennett@tlckids.org,,5,9,3,15KBNB,apply
KBNC,NYCEEC,K,15,Nesivos Bais Yaakov,,(718) 972-0804,1021 45TH STREET,11219,3,Sunset Park East,40,985463,172802,nbyupk@gmail.com,,7,8,1,15KBNC,apply
KBNG,NYCEEC,K,16,Bedford-Stuyvesant ECDC,,(718) 453-0500,275 Marcus Garvey Boulevard,11221,3,Stuyvesant Heights,40,1001199,189996,lubellmorriss@bsecdc.org,,3,7,1,16KBNG,apply
KBNI,NYCEEC,K,16,Bedford-Stuyvesant ECDC,,(718) 453-0605,214 Stuyvesant Avenue,11221,1,Stuyvesant Heights,37,1002766,189860,rattanik@bsecdc.org,,3,6,2,16KBNI,apply
KBNJ,NYCEEC,K,13,Bedford Stuyvesant ECDC 260,,(718) 453-0722,260 Jefferson Avenue,11216,3,Bedford,20,998867,188269,foxcasalk@bsecdc.org,,3,3,1,13KBNJ,apply
KBNK,NYCEEC,K,13,Bedford Stuyvesant ECDC 262,,(718) 453-0760,262 Lexington Avenue,11216,3,Bedford,30,997668,189692,foxcasalk@bsecdc.org,,3,7,1,13KBNK,apply
KBNL,NYCEEC,K,16,Bedford Stuyvesant ECDC 265,,(718) 455-5565,813 Hancock Street,11233,3,Stuyvesant Heights,48,1005651,189151,mimsd@bsecdc.org,,3,7,1,16KBNL,apply
KBNN,NYCEEC,K,16,Bedford-Stuyvesant ECDC,,(718) 453-0681,971 Dekalb Avenue,11221,1,Stuyvesant Heights,20,1001863,191894,gonzalezt@bsecdc.org,,3,2,1,16KBNN,apply
KBNP,NYCEEC,K,16,Community Parents Head Start,,(718) 771-4002,90 Chauncey Street,11233,1,Crown Heights North,30,1003712,187088,cycummings@optimum.net,,3,7,1,16KBNP,apply
KBNR,NYCEEC,K,16,Mary McLeod Bethune Child Development Center,,(718) 455-5137,360 Pulaski Street,11206,1,Stuyvesant Heights,36,1001889,191976,marybethune360@gmail.com,marymcleodbethunechilddevelopmentcenter.com,3,3,1,16KBNR,apply
KBNT,NYCEEC,K,16,Shirley Chisholm Day Care Center Site 1,,(718) 756-1721,2023 Pacific Street,11233,1,Ocean Hill,40,1006160,185664,scd2023@aol.com,,3,3,1,16KBNT,apply
KBNU,NYCEEC,K,15,Stanley S. Lamm Institute Preschool,,(718) 237-8833,500 19th Street,11215,3,Windsor Terrace,16,988971,178479,acaccamo@lammpreschool.org,lammpreschool.org,4,3,1,15KBNU,apply
KBNV,NYCEEC,K,17,Friends of Crown Heights #16,,(718) 778-8558,963 Park Place,11213,1,Crown Heights North,17,999342,184615,crafton34@gmail.com,,3,2,1,17KBNV,apply
KBOA,NYCEEC,K,13,Our Children's Center,,(718) 260-5192,300 Jay Street Room G309,11201,1,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,25,987728,192587,jwallace@citytech.cuny.edu,,3,3,1,13KBOA,apply
KBOB,NYCEEC,K,17,196 Albany Avenue DCC,,(718) 773-0071,196 Albany Avenue,11213,1,Crown Heights North,28,1001112,184847,albanydr19@aol.com,albanydaycare.org,3,3,2,17KBOB,apply
KBOF,NYCEEC,K,17,Friends of Crown Heights 2,,(718) 638-8686,671 Prospect Place,11216,1,Crown Heights North,47,996962,185166,davis@fochdaycare.org,Fochdaycare.org,7,3,2,17KBOF,apply
KBOI,NYCEEC,K,17,Joan Watkins Corp D/B/A Pre-School Minds DCC,,(718) 284-9392,3316-18 Church Avenue,11203,1,East Flatbush - Farragut,40,999222,176394,preschoolminds@verizon.et,,3,7,2,17KBOI,apply
KBOL,NYCEEC,K,17,"Phebeana Preschool, Inc.",,(718) 284-8147,160 Parkside Avenue,11226,1,Flatbush,48,994507,177625,phebeanapreskool@aol.com,,7,6,1,17KBOL,apply
KBON,NYCEEC,K,18,THE CHILDREN'S CENTER @ SUNY BROOKLYN,,(718) 221-6160,440 Lenox Road,11203,1,East Flatbush-Farragut,16,999615,177570,maryann.moran@downstate.edu,,5,9,3,18KBON,apply
KBOP,NYCEEC,K,18,Traditional Day Care Center,,(718) 346-5777,1112 Winthrop Street,11212,1,Rugby - Remsen Village,24,1005640,180426,traditionalchild@aol.com,,3,6,1,18KBOP,apply
KBOQ,NYCEEC,K,18,Yeled V' Yalda 407,,(718) 514-8712,407 East 53rd Street,11203,3,Rugby - Remsen Village,24,1004501,175992,mhorowitz@yeled.org,yeled.org,3,3,1,18KBOQ,apply
KBOS,NYCEEC,K,32,John Coker DCC,,(718) 452-1414,1375 Bushwick Avenue,11207,1,Bushwick South,37,1009103,188988,JOHNCOKER75@AOL.COM,,2,3,1,32KBOS,apply
KBOV,NYCEEC,K,18,Triumphant Dear God CC,,(718) 774-4696,892 Rutland Rd,11203,1,Prospect  - Lefferts Grdn - Wingate,18,1003724,179938,upkanddaycare@tfga.org,tfga.org,3,7,1,18KBOV,apply
KBOW,NYCEEC,K,18,Friends of Crown Heights,,(718) 284-2184,141 East 40th Street,11203,1,East Flatbush - Farragut,36,1000942,176919,saddler@foch.biz,fochdaycare.com,3,7,1,18KBOW,apply
KBOX,NYCEEC,K,18,John F. Kennedy ECDC,,(718) 272-8752,10315 Farragut Road,11236,1,East New York,24,1012182,176070,AMY.LOPEZ@CCBQ.ORG; HALINES.LESNIEWSKI@CCBQ.ORG,ccbq.org,3,7,1,18KBOX,apply
KBOZ,NYCEEC,K,19,Blake & Milford DCC,,(718) 277-2003,334 Milford Street,11208,1,East New York,16,1018537,183743,Blakeandmilforddaycare@yahoo.com,blakeandmilforddaycare.com,3,6,1,19KBOZ,apply
KBPA,NYCEEC,K,19,Boulevard Nursery School,,(718) 649-2295,2150 Linden Boulevard,11207,1,East New York,20,1016595,180222,coraliehook@gmail.com,,3,8,1,19KBPA,apply
KBPB,NYCEEC,K,18,Breukelen Early Childhood Development Center,,(718) 649-1463,717 East 105th Street,11236,1,Canarsie,34,1013270,175635,breukelendcc@verizon.net,,5,9,3,18KBPB,apply
KBPC,NYCEEC,K,19,Marie Durdin Child Care Center,,(718) 647-4730,2700 Linden Boulevard,11208,1,East New York,20,1021815,182930,mariedurdinchildcare@msn.com,,3,3,1,19KBPC,apply
KBPD,NYCEEC,K,19,Sylvia Klein Child Care Center,,(718) 647-2274,720 Euclid Avenue,11208,1,East New York,20,1019855,183139,sylviaklein.daycare@verizon.net,,3,4,2,19KBPD,apply
KBPG,NYCEEC,K,19,Help I,,(718) 498-4002,515 Blake Avenue,11207,1,East New York,38,1011979,182425,cviruet@helpusa.org,helpusa.org,3,7,1,19KBPG,apply
KBPI,NYCEEC,K,18,Breukelen Head Start,,(718) 649-2960,715 East 105th Street,11236,1,Canarsie,20,1013260,175749,nboodhram.recrooms@gmail,,3,3,2,18KBPI,apply
KBPJ,NYCEEC,K,19,Recreation Rooms and Settlement Starrett Early Learning,,(718) 642-8724,125 Schrooeders Avenue,11239,1,Starrett City,20,1017280,175475,ssippy@aol.com,,7,8,1,19KBPJ,apply
KBPK,NYCEEC,K,19,United Community DCC,,(718) 385-1201,613 New Lots Avenue,11207,1,East New York,66,1015693,181520,sylvenmiller@yahoo.com,ucceny.org,3,4,1,19KBPK,apply
KBPL,NYCEEC,K,19,Recreation Rooms and Settlement Starrett Early Learning,,(718) 642-8724,1325 Pennsylvania Avenue,11239,1,Starrett City,40,1017012,175603,ssippy@aol.com,,7,8,1,19KBPL,apply
KBPN,NYCEEC,K,20,Beth Jacob Day Care Center,,(718) 435-5755,1363 46th Street,11219,1,Borough Park,106,987427,170925,up-ka@hotmail.com, ,7,7,2,20KBPN,apply
KBPO,NYCEEC,K,20,"Brooklyn Child Care, Inc.",,(718) 630-2831,800 Poly Place Building 2,11209,1,Bay Ridge,15,977227,161359,tanya.lipkin@va.gov,,5,7,1,20KBPO,apply
KBPQ,NYCEEC,K,20,Generation21 Day Care,,(718) 621-9321,6709 19th Avenue,11204,1,Bensonhurst West,52,987214,163824,Generation21daycare@gmail.com,,2,7,1,20KBPQ,apply
KBPR,NYCEEC,K,20,"Long Xing Day Care Center, Inc.",,(718) 853-8989,825 57th Street FL 3,11220,1,Sunset Park East,28,982328,171307,longxingdcc@gmail.com,,7,7,1,20KBPR,apply
KBPS,NYCEEC,K,20,Mother Love,,(718) 853-1408,"1681 49 Street, #1F",11204,1,Borough Park,32,988846,168799,motherslove@earthlink.net,,3,7,1,20KBPS,apply
KBPT,NYCEEC,K,20,NYL - William O'Connor,,(718) 680-9751,420 95th Street,11209,1,Bay Ridge,19,975747,163419,mary.olsen@yai.org,,5,4,2,20KBPT,apply
KBPU,NYCEEC,K,20,Our Saviour's Lutheran Preschool,,(718) 745-0020,414 80th Street,11209,1,Bay Ridge,72,976961,167660,oslpreschool@verizon.net,oursaviourslutheranpreschool.com,2,3,1,20KBPU,apply
KBPV,NYCEEC,K,20,Ring Around the Rosie,,(718) 492-7464,7104 13th Avenue,11228,1,Dyker Heights,16,982762,166091,Ring7104@verizon.net,,4,8,1,20KBPV,apply
KBPY,NYCEEC,K,20,Smart Start Early Childhood Center,,(718) 921-1868,8411 Fort Hamilton Parkway,11209,1,Bay Ridge,48,977839,165548,smartstart@verizon.net,smartstart.org,5,7,1,20KBPY,apply
KBPZ,NYCEEC,K,20,"Star America, Inc.",,(718) 431-2545,880 60th Street,11220,1,Sunset Park East,55,982127,170308,Starbrooklyn880@yahoo.com,Facebook: Star America Preschool Brooklyn,3,7,1,20KBPZ,apply
KBQA,NYCEEC,K,20,"Tiny Tots Playhouse, LLC, The",,(718) 745-4509,243 88 Street,11209,3,Bay Ridge,54,975123,166067,tinytotplayhouse@aol.com,tinytotsplayhouse.wix.com/tinytots,8,7,1,20KBQA,apply
KBQB,NYCEEC,K,20,"Long Xing Day Care Center, Inc.",,(718) 853-8989,"762 59th Street, 2/F & 3/F",11220,1,Sunset Park East,58,981579,171103,longxingdcc@gmail.com,,7,7,1,20KBQB,apply
KBQE,NYCEEC,K,21,Buratino International Day Care,,(718) 368-2113,2962 Brighton 1st Street,11235,1,Brighton Beach,20,993473,150264,svetauchetel@yahoo.cm,buratinodaycare.com,1,7,1,21KBQE,apply
KBQF,NYCEEC,K,21,Cinderella Day Care,,(718) 743-1841,130 Brighton 11th Street,11235,3,Brighton Beach,13,995871,150512,cinderelladcc@optonline.com,,3,7,1,21KBQF,apply
KBQG,NYCEEC,K,21,M.S. Sunshine Day Care Center,,(718) 648-8786,3096 Brighton 6th Street,11235,1,Brighton Beach,35,994935,149503,mila2005yu@yahoo.com,,7,8,1,21KBQG,apply
KBQH,NYCEEC,K,21,Magen David Yeshivah,,(718) 265-3331,2170 Mcdonald Avenue,11223,3,Bensonhurst East,108,991726,157758,tmizrachi@mdyschool.org,magendavidyeshivah.org,7,3,1,21KBQH,apply
KBQI,NYCEEC,K,21,"Red Hat Day Care Center, Inc.",,(718) 336-1480,1317 East 15th Street,11230,3,Midwood,30,995420,164264,daycareredhat@yahoo.com,redhatdaycare.com,2,7,1,21KBQI,apply
KBQK,NYCEEC,K,21,Sephardic Community Early Childhood Center,,(718) 954-3156,1901 Ocean Parkway,11223,3,Homecrest,16,993784,158693,lisette@scclive.org,scclive.org,8,3,1,21KBQK,apply
KBQL,NYCEEC,K,21,Shorefront YM-YWHA,,(718) 646-1444,3300 Coney Island Avenue,11235,1,Brighton Beach,54,995417,148981,kirilko@shorefronty.org,shorefronty.org,7,3,1,21KBQL,apply
KBQN,NYCEEC,K,21,Friends of Crown Heights 6,,(718) 372-8189,49 Avenue W,11223,1,Gravesend,20,989171,154925,viptorres@aol.com,,3,7,1,21KBQN,apply
KBQP,NYCEEC,K,21,Shore Parkway Head Start,,(718) 265-2359,8885 26th Avenue,11214,1,Gravesend,34,986901,154500,sparkway8885@gmail.com,,5,9,3,21KBQP,apply
KBQQ,NYCEEC,K,22,Bambi Day Care III,,(718) 368-1817,2114 Brown Street,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,98,1000882,157918,info@bambiacademy.com,bambidaycare.com,3,3,1,22KBQQ,apply
KBQU,NYCEEC,K,22,Keshet Learning Center,,(718) 376-6958,1612 Quentin Road,11229,1,Madison,18,996250,160871,Queenpa18@aol.com,,3,8,1,22KBQU,apply
KBQV,NYCEEC,K,22,Fantasia Day Care Center,,(718) 646-6738,2743 Ocean Avenue,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,33,998090,155851,fantasiadcc@hotmail.com,FantasiaDayCare.com,2,7,1,22KBQV,apply
KBQW,NYCEEC,K,18,Get Set Kindergarten School - Linden,,(718) 856-4646,623 Linden Boulevard,11203,1,East Flatbush - Farragut,36,1002127,177457,getsetkaye@hotmail.com,,2,7,1,18KBQW,apply
KBQX,NYCEEC,K,22,Get Set Kindergarten School Site - Cortelyou,,(718) 856-4646,1919 Cortelyou Road,11226,1,Flatbush,54,995253,173640,getsetkaye@hotmail.com,,2,7,1,22KBQX,apply
KBQY,NYCEEC,K,17,Get Set Kindergarten School Site - Snyder,,(718) 856-4646,2301 Snyder Avenue,11226,1,Erasmus,36,996625,175651,getsetkaye@hotmail.com,,2,7,1,17KBQY,apply
KBRA,NYCEEC,K,32,Bushwick United HDFC 7,,(718) 443-0134,600 Hart Street,11221,1,Bushwick South,55,1004161,193357,JUANC@BUSHWICKUNITED.ORG,BushwickUnited.org,3,4,1,32KBRA,apply
KBRB,NYCEEC,K,22,Infinity UPK,,(718) 336-1981,1972 East 34th Street,11234,1,Grgetwn -Marine Pk -Bergn Bch -Mill Basn,56,1002772,161157,infinityoffice@infinitypreschool.org,infinitypreschool.org,5,4,1,22KBRB,apply
KBRD,NYCEEC,K,22,"Kingsbay YM-YWHA, Inc.",,(718) 648-7703,3495 Nostrand Avenue,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,20,1000562,157414,susan@kingsbayy.org,kingsbayy.org,3,3,1,22KBRD,apply
KBRH,NYCEEC,K,22,Nayema Universal Child Center,,(718) 462-3688,1107 Newkirk Avenue,11230,1,Flatbush,18,993554,170338,lenxcare@aol.com,,4,6,2,22KBRH,apply
KBRL,NYCEEC,K,22,"Tiny Tots Express, Inc.",,(718) 338-9561,3321 Avenue N,11234,1,Flatlands,15,1000484,164353,ttexpressinc@aol.com,tinytotsexpressinc.webs.com,8,7,1,22KBRL,apply
KBRP,NYCEEC,K,22,Friends of Crown Heights Educational Center #5,,(718) 284-9194,1886 Nostrand Avenue,11226,1,Erasmus,110,998493,172268,nichols@foch.biz,fochdaycare.org,3,2,1,22KBRP,apply
KBRT,NYCEEC,K,23,Salvation Army - Brownsville Day Care Center,,(718) 345-2488,280 Riverdale Avenue 1,11212,1,Brownsville,38,1010265,180170,Kimberly.Durham-Carr@use.salvationarmy.org,salvationarmy.org,3,3,2,23KBRT,apply
KBRZ,NYCEEC,K,32,Bushwick United HDFC 3,,(718) 453-9040,331 Central Avenue,11221,1,Bushwick South,20,1006609,192524,MARYANGELC@BUSHWICKUNITED.ORG,BushwickUnited.org,5,9,3,32KBRZ,apply
KBSA,NYCEEC,K,32,Bushwick United HDFC 2,,(718) 821-2345,77 Wilson Avenue,11237,1,Bushwick North,38,1004288,195057,BUSHEDU@AOL.COM,,5,9,3,32KBSA,apply
KBSB,NYCEEC,K,32,"HCHC, Inc.",,(718) 443-3917,1419 Broadway,11221,1,Bushwick South,10,1006406,190170,vera.gregory@aceintegration.org,,3,4,2,32KBSB,apply
KBSC,NYCEEC,K,32,New Life Child Development Center 3,,(718) 417-4214,408 Grove Street,11237,1,Bushwick North,38,1008501,194797,newlifedc2@verizon.net,,3,7,1,32KBSC,apply
KBSD,NYCEEC,K,32,"Salvation Army, Bushwick",,(718) 455-0100,1151 Bushwick Ave,11221,1,Bushwick South,20,1007190,190417,Indhira.Reyes@use.salvationarmy.org,,3,3,1,32KBSD,apply
KBSI,NYCEEC,K,17,Friends of Crown Heights 9,,(718) 773-7733,813 Sterling Place,11216,1,Crown Heights North,55,997721,184380,pbutts@foch.biz,fochdaycare.org,7,3,1,17KBSI,apply
KBSL,NYCEEC,K,22,Charles R Drew ELC 5,,(718) 740-2400,2804 Glenwood Road,11210,1,Flatbush,61,998137,170247,crddcc@aol.com,charlesrdrewforsuccess.org,3,7,2,22KBSL,apply
KBSQ,NYCEEC,K,17,All My Children Day Care 15,,(929) 234-2306,36 Ford Street,11213,1,Crown Heights South,18,1003836,181430,rfrishman@amcearlylearn.com,allmychildrendaycare.com,3,4,2,17KBSQ,apply
KBSX,NYCEEC,K,22,Be Above 49,,(718) 513-1931,2221 Avenue R,11229,1,Madison,18,998111,160365,ffishman@babove.com,,3,7,1,22KBSX,apply
KBTA,NYCEEC,K,16,Bedford Stuyvesant ECDC 133,,(718) 453-0828,133 Kings First Walk,11233,3,Crown Heights North,15,1004502,185396,rattanik@bsecdc.org,,3,7,1,16KBTA,apply
KBTB,NYCEEC,K,19,Brightside Academy - Barbey,,(718) 257-2222,683 Barbey Street,11207,1,East New York,28,1016019,181750,pswift@brightsideacademy.com,brightsideacademy.com,3,7,1,19KBTB,apply
KBTC,NYCEEC,K,23,Brightside Academy - Belmont,,(718) 346-1064,50 Belmont Avenue,11212,1,Brownsville,48,1009679,182868,msteele@brightsideacademy.com,brightsideacademy.com,5,7,1,23KBTC,apply
KBTE,NYCEEC,K,32,Brightside Academy - Broadway,,(718) 455-1612,1491 Broadway,11221,1,Bushwick South,55,1007026,189699,rinman@brightsideacademy.com,brightsideacademy.com,5,6,1,32KBTE,apply
KBTH,NYCEEC,K,16,Brightside Academy - Dekalb Ave,,(718) 574-3710,844 Dekalb Avenue,11221,1,Stuyvesant Heights,16,1000255,191478,sfurbert@brightsideacademy.com,brightsideacademy.com,5,7,1,16KBTH,apply
KBTL,NYCEEC,K,20,Gan Yisroel,,(718) 853-9853,3909 15th Avenue,11218,1,Borough Park,43,989272,171548,ll@ganyisroel.org,ganyisroel.org/,5,9,3,20KBTL,apply
KBUA,NYCEEC,K,16,BCS Atlantic Avenue Early Learning Center,,(347) 296-4980,1825 Atlantic Avenue,11233,1,Crown Heights North,15,1004969,186076,msurrency@wearebcs.org,wearebcs.org,3,3,2,16KBUA,apply
KBUF,NYCEEC,K,22,Butterfly,,(718) 677-9343,2810 Nostrand Avenue,11229,1,Madison,18,999521,163428,margarita.karimova24@gmail.com,brooklyn-butterfly.com,5,9,3,22KBUF,apply
KBUJ,NYCEEC,K,15,Brooklyn Chinese American Association - Bay Ridge DCC,,(718) 438-0008,4202 8th Avenue,11232,1,Sunset Park East,105,984437,174480,bcachildcare@aol.com,bca.net,3,6,2,15KBUJ,apply
KBUL,NYCEEC,K,20,Brooklyn Chinese American Association,,(718) 331-8809,6409 20 Avenue,11204,1,Bensonhurst West,35,988328,163974,michelleluo98@hotmail.com,,3,6,1,20KBUL,apply
KBUM,NYCEEC,K,22,Bumble Bees R Us 3,,(718) 434-2337,2813 Farragut Road,11210,1,Flatbush,26,998301,171133,info@bumblebeesrus.com,Bumblebeesrus.com,3,2,1,22KBUM,apply
KBUV,NYCEEC,K,13,Helen Owen Carey CDC,,(718) 638-4100,71 Lincoln Place,11217,1,Park Slope - Gowanus,72,990467,185964,PSNHOC@universitysettlement.org,UNIVERSITYSETTLEMENT.ORG,3,3,1,13KBUV,apply
KBUW,NYCEEC,K,19,Saint Malachy ECDC,,(718) 647-0966,220 Hendrix Street,11207,1,East New York,30,1014559,185982,ljohnson@ccbq.org,ccbq.org,3,3,2,19KBUW,apply
KBVB,NYCEEC,K,32,New Life Child Development Center 2,,(718) 366-1668,406 Grove Street,11237,1,Bushwick North,102,1008455,194743,NEWLIFEHEADSTART@AOL.COM,,3,2,1,32KBVB,apply
KBVC,NYCEEC,K,14,Nuestros Ninos DCC I,,(718) 963-1555,384 South 4th Street,11211,1,North Side - South Side,50,997410,197189,gchaywood@yahoo.com,,3,3,1,14KBVC,apply
KBVD,NYCEEC,K,14,Nuestros Ninos DCC III,,(718) 388-5000,161 South 3rd Street,11211,1,North Side - South Side,13,994991,198771,aaccoo702am@gmail.com,,3,7,1,14KBVD,apply
KBVE,NYCEEC,K,19,Urban Strategies 3,,(718) 348-9349,1152 Elton Street,11239,1,East New York,40,1019142,178427,usheadstart1@aol.com,urbanstrategiesny.org,3,7,1,19KBVE,apply
KBVJ,NYCEEC,K,13,Bnos Square of Williamsburg,,(718) 797-9844,382 Willoughby Avenue,11205,3,Bedford,40,996643,191722,bmherman@bnossquare.org,,6,6,1,13KBVJ,apply
KBVL,NYCEEC,K,17,Ella Baker Charles Romain CDC of Medgar Evers,,(718) 270-6018,1150 Carroll Street,11225,1,Crown Heights South,16,997614,182305,Janetm@mec.cuny.edu,mec.cuny.edu,3,6,1,17KBVL,apply
KBVN,NYCEEC,K,20,Yeled V' Yalda 3909,,(718) 853-9853,3909 15th Avenue,11218,3,Borough Park,15,989252,171565,mhorowitz@yeled.org,yeled.org,3,3,1,20KBVN,apply
KBVO,NYCEEC,K,21,"Yeled V'Yalda ECC, Inc.",,(718) 732-7770,2166 Coney Island Avenue,11223,3,Homecrest,40,994805,159373,cbuchman@yeled.org,yeled.org,1,7,1,21KBVO,apply
KBVR,NYCEEC,K,15,"United Methodist City Society, The",,(718) 435-6540,4419 7th Avenue,11220,3,Sunset Park East,36,983514,174356,manguiano2@Yahoo.com,,2,7,2,15KBVR,apply
KBVT,NYCEEC,K,14,Yeshiva Headstart Keap Street,,(718) 486-6500,274 Keap Street,11211,3,Williamsburg,86,996553,196720,yeshivaheadstart@thejnet.com,,6,1,2,14KBVT,apply
KBVV,NYCEEC,K,22,"Brooklyn College Child Care Services, Inc.",,(718) 951-5431,2900 Bedford Avenue,11210,3,Flatbush,20,997316,169422,mondesir@brooklyn.cuny.edu,brooklyn.cuny.edu/web/academics/schools/education/partnerships/ecc.php,3,7,1,22KBVV,apply
KBVX,NYCEEC,K,17,Yeled V'Yalda 667,,(718) 514-8712,667 Eastern Parkway,11213,3,Crown Heights North,54,999237,183401,mhorowitz@yeled.org,yeled.org,3,3,1,17KBVX,apply
KBVZ,NYCEEC,K,13,Little Sun People,,(718) 789-7330,1360 Fulton Street,11216,1,Crown Heights North,18,999090,187012,faye@littlesunpeople.com,littlesunpeople.com,3,6,1,13KBVZ,apply
KBWD,NYCEEC,K,32,Child Prodigy Learning Inc.,,(718) 574-7558,1001 Broadway,11221,1,Bushwick South,18,1002717,192915,s.bacchuscplc@gmail.com,childprodigylearningcenter.com,3,2,1,32KBWD,apply
KBWE,NYCEEC,K,17,Inner Force Tots,,(718) 221-1246,1181 East New York Avenue,11212,1,Crown Heights North,145,1005522,182307,challiman@live.com,innerforce.org,3,2,1,17KBWE,apply
KBWG,NYCEEC,K,21,Life- Coney Island,,(718) 942-4494,2757 West 33rd Street,11224,1,Seagate - Coney Island,27,984471,149969,mjordan@lifetech.org,lifetech.org,3,7,1,21KBWG,apply
KBWH,NYCEEC,K,14,Jonathan Williams,,(718) 387-5011,321 Roebling Street,11211,1,North Side - South Side,49,995245,197276,vscott@lifetech.com,lifetech.org,3,7,1,14KBWH,apply
KBWQ,NYCEEC,K,21,Family Head Start Coney Island,,(718) 265-7760,2960 West 27th Street,11224,1,Seagate - Coney Island,28,986177,148311,west27street@gmail.com,,3,3,1,21KBWQ,apply
KBWT,NYCEEC,K,14,Our Children the Leaders of Tomorrow 1,,(718) 643-8201,756 Myrtle Avenue,11206,1,Bedford,28,997570,192432,oclot756@gmail.com,,3,2,1,14KBWT,apply
KBWV,NYCEEC,K,17,Saint Johns Place Family Center Day Care Program,,(718) 771-7720,1620 Saint Johns Place,11233,1,Crown Heights North,19,1005321,183387,carolyn@stjohnsplace.org,stjohnsplace.org,3,7,1,17KBWV,apply
KBWW,NYCEEC,K,14,Williamsburg Y Head Start,,(718) 387-0229,64 Division Avenue,11249,3,Williamsburg,90,993758,196868,nbonuso628@gmail.com,williamsburgy.org,3,7,1,14KBWW,apply
KBXK,NYCEEC,K,17,Brightside Academy - Clarkson,,(718) 941-1802,210 Clarkson Avenue,11226,1,Prospect  - Lefferts Grdn - Wingate,18,997420,177902,nbennett@brightsideacademy.com,brightsideacademy.com,5,1,1,17KBXK,apply
KBXL,NYCEEC,K,32,Ace Integration Head Start,,(718) 443-3917,1419-23 Broadway,11221,1,Bushwick South,63,1006362,190197,lydiawilliams.aceheadstart@aol.com,aceintegration.org,3,7,2,32KBXL,apply
KBXQ,NYCEEC,K,22,"Gan, Inc. - Gan Jewish Day Care",,(718) 338-7575,2901 Campus Road,11210,1,Flatbush,36,998563,169552,yafitelbaz@yahoo.com,GANJEWISH.COM,3,3,1,22KBXQ,apply
KBXS,NYCEEC,K,17,"Roger Day Care, Inc.",,(718) 703-4312,775 Rogers Avenue,11226,1,Prospect  - Lefferts Grdn - Wingate,26,997465,176822,raps775@gmail.com,,3,8,1,17KBXS,apply
KBXU,NYCEEC,K,21,Yeled V?Yalda,,(718) 514-8928,1200 Ocean Parkway,11230,3,Ocean Parkway South,12,992520,164995,fbomrind@yeled.org,yeled.org,5,9,3,21KBXU,apply
