LOCCODE,PREK_TYPE,BOROUGH,DISTRICT,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,AREA_NAME,SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,BUTTON_TYPE
KBRA,NYCEEC,K,32,Bushwick United HDFC 7, ,(718) 443-0134,600 Hart Street,11221,1,Bushwick South,55,1004161,193357,JUANC@BUSHWICKUNITED.ORG,BushwickUnited.org,3,4,1,32KBRA,info
KBRB,NYCEEC,K,22,Infinity UPK, ,(718) 336-1981,1972 East 34th Street,11234,1,Grgetwn -Marine Pk -Bergn Bch -Mill Basn,56,1002772,161157,infinityoffice@infinitypreschool.org,infinitypreschool.org,5,4,1,22KBRB,info
KBRD,NYCEEC,K,22,"Kingsbay YM-YWHA, Inc.", ,(718) 648-7703,3495 Nostrand Avenue,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,20,1000562,157414,susan@kingsbayy.org,kingsbayy.org,3,3,1,22KBRD,info
KBRH,NYCEEC,K,22,Nayema Universal Child Center, ,(718) 462-3688,1107 Newkirk Avenue,11230,1,Flatbush,18,993554,170338,lenxcare@aol.com,,4,6,2,22KBRH,info
KBRI,NYCEEC,K,22,Rainbow Day Care Center, ,(718) 377-2918,3846 Flatlands Avenue,11234,1,Grgetwn -Marine Pk -Bergn Bch -Mill Basn,20,1001586,165017,rainbowdaycarecenter@me.com,rainbowdaycarecenter.org,8,8,1,22KBRI,info
KBRL,NYCEEC,K,22,"Tiny Tots Express, Inc.", ,(718) 338-9561,3321 Avenue N,11234,1,Flatlands,15,1000484,164353,ttexpressinc@aol.com,tinytotsexpressinc.webs.com,8,7,1,22KBRL,info
KBRP,NYCEEC,K,22,Friends of Crown Heights Educational Center #5, ,(718) 284-9194,1886 Nostrand Avenue,11226,1,Erasmus,110,998493,172268,nichols@foch.biz,fochdaycare.org,3,2,1,22KBRP,info
KBRT,NYCEEC,K,23,Salvation Army - Brownsville Day Care Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 345-2488,280 Riverdale Avenue 1,11212,1,Brownsville,38,1010265,180170,Kimberly.Durham-Carr@use.salvationarmy.org,salvationarmy.org,3,3,2,23KBRT,info
KBRZ,NYCEEC,K,32,Bushwick United HDFC 3, ,(718) 453-9040,331 Central Avenue,11221,1,Bushwick South,20,1006609,192524,MARYANGELC@BUSHWICKUNITED.ORG,BushwickUnited.org,5,9,3,32KBRZ,info
KBSA,NYCEEC,K,32,Bushwick United HDFC 2,Full-Day Pre-K Program that MAY Have Available Seats,(718) 821-2345,77 Wilson Avenue,11237,1,Bushwick North,38,1004288,195057,BUSHEDU@AOL.COM,,5,9,3,32KBSA,info
KBSB,NYCEEC,K,32,"HCHC, Inc.", ,(718) 443-3917,1419 Broadway,11221,1,Bushwick South,10,1006406,190170,vera.gregory@aceintegration.org,,3,4,2,32KBSB,info
KBSC,NYCEEC,K,32,New Life Child Development Center 3, ,(718) 417-4214,408 Grove Street,11237,1,Bushwick North,58,1008501,194797,newlifedc2@verizon.net,,3,7,1,32KBSC,info
KBSD,NYCEEC,K,32,"Salvation Army, Bushwick", ,(718) 455-0100,1151 Bushwick Ave,11221,1,Bushwick South,20,1007190,190417,Indhira.Reyes@use.salvationarmy.org,,3,3,1,32KBSD,info
KBSI,NYCEEC,K,17,Friends of Crown Heights 9,Full-Day Pre-K Program that MAY Have Available Seats,(718) 773-7733,813 Sterling Place,11216,1,Crown Heights North,55,997721,184380,pbutts@foch.biz,fochdaycare.org,7,3,1,17KBSI,info
KBSL,NYCEEC,K,22,Charles R Drew ELC 5,Full-Day Pre-K Program that MAY Have Available Seats,(718) 740-2400,2804 Glenwood Road,11210,1,Flatbush,61,998137,170247,crddcc@aol.com,charlesrdrewforsuccess.org,3,7,2,22KBSL,info
KBTA,NYCEEC,K,16,Bedford Stuyvesant ECDC 133, ,(718) 453-0828,133 Kings First Walk,11233,3,Crown Heights North,15,1004502,185396,rattanik@bsecdc.org,,3,7,1,16KBTA,info
KBTB,NYCEEC,K,19,Brightside Academy - Barbey, ,(718) 257-2222,683 Barbey Street,11207,1,East New York,28,1016019,181750,pswift@brightsideacademy.com,brightsideacademy.com,3,7,1,19KBTB,info
KBTC,NYCEEC,K,23,Brightside Academy - Belmont,Full-Day Pre-K Program that MAY Have Available Seats,(718) 346-1064,50 Belmont Avenue,11212,1,Brownsville,48,1009679,182868,msteele@brightsideacademy.com,brightsideacademy.com,5,7,1,23KBTC,info
KBTE,NYCEEC,K,32,Brightside Academy - Broadway,Full-Day Pre-K Program that MAY Have Available Seats,(718) 455-1612,1491 Broadway,11221,1,Bushwick South,55,1007026,189699,rinman@brightsideacademy.com,brightsideacademy.com,5,6,1,32KBTE,info
KBTH,NYCEEC,K,16,Brightside Academy - Dekalb Ave, ,(718) 574-3710,844 Dekalb Avenue,11221,1,Stuyvesant Heights,16,1000255,191478,sfurbert@brightsideacademy.com,brightsideacademy.com,5,7,1,16KBTH,info
KBTL,NYCEEC,K,20,Gan Yisroel, ,(718) 853-9853,3909 15th Avenue,11218,1,Borough Park,58,989272,171548,ll@ganyisroel.org,ganyisroel.org/,5,9,3,20KBTL,info
KBUA,NYCEEC,K,16,BCS Atlantic Avenue Early Learning Center, ,(347) 296-4980,1825 Atlantic Avenue,11233,1,Crown Heights North,18,1004969,186076,msurrency@wearebcs.org,wearebcs.org,3,3,2,16KBUA,info
KBUF,NYCEEC,K,22,Butterfly, ,(718) 677-9343,2810 Nostrand Avenue,11229,1,Madison,18,999521,163428,margarita.karimova24@gmail.com,brooklyn-butterfly.com,5,9,3,22KBUF,info
KBUJ,NYCEEC,K,15,Brooklyn Chinese American Association - Bay Ridge DCC, ,(718) 438-0008,4202 8th Avenue,11232,1,Sunset Park East,105,984437,174480,bcachildcare@aol.com,bca.net,3,6,2,15KBUJ,info
KBUL,NYCEEC,K,20,Brooklyn Chinese American Association, ,(718) 331-8809,6409 20 Avenue,11204,1,Bensonhurst West,35,988328,163974,michelleluo98@hotmail.com,,3,6,1,20KBUL,info
KBUM,NYCEEC,K,22,Bumble Bees R Us 3, ,(718) 434-2337,2813 Farragut Road,11210,1,Flatbush,26,998301,171133,info@bumblebeesrus.com,Bumblebeesrus.com,3,2,1,22KBUM,info
KBUV,NYCEEC,K,13,Helen Owen Carey CDC, ,(718) 638-4100,71 Lincoln Place,11217,1,Park Slope - Gowanus,72,990467,185964,PSNHOC@universitysettlement.org,UNIVERSITYSETTLEMENT.ORG,3,3,1,13KBUV,info
KBUW,NYCEEC,K,19,Saint Malachy ECDC, ,(718) 647-0966,220 Hendrix Street,11207,1,East New York,20,1014559,185982,ljohnson@ccbq.org,ccbq.org,3,3,2,19KBUW,info
KBVB,NYCEEC,K,32,New Life Child Development Center 2, ,(718) 366-1668,406 Grove Street,11237,1,Bushwick North,78,1008455,194743,NEWLIFEHEADSTART@AOL.COM,,3,2,1,32KBVB,info
KBVD,NYCEEC,K,14,Nuestros Ninos DCC III,Full-Day Pre-K Program that MAY Have Available Seats,(718) 388-5000,161 South 3rd Street,11211,1,North Side - South Side,13,994991,198771,aaccoo702am@gmail.com,,3,7,1,14KBVD,info
KBVE,NYCEEC,K,19,Urban Strategies 3, ,(718) 348-9349,1152 Elton Street,11239,1,East New York,40,1019142,178427,usheadstart1@aol.com,urbanstrategiesny.org,3,7,1,19KBVE,info
KBVG,NYCEEC,K,15,Brooklyn Chinese-American Association, ,(718) 438-0008,5002 8 Avenue,11220,3,Sunset Park East,54,983142,172852,future@bca.net,,5,9,3,15KBVG,info
KBVJ,NYCEEC,K,13,Bnos Square of Williamsburg, ,(718) 797-9844,382 Willoughby Avenue,11205,3,Bedford,58,996646,191717,mkohn@bnossquare.org,,5,9,3,13KBVJ,info
KBVL,NYCEEC,K,17,Ella Baker Charles Romain CDC of Medgar Evers, ,(718) 270-6018,1150 Carroll Street,11225,1,Crown Heights South,16,997614,182305,Janetm@mec.cuny.edu,mec.cuny.edu,3,6,1,17KBVL,info
KBVO,NYCEEC,K,21,"Yeled V'Yalda ECC, Inc.", ,(718) 732-7770,2166 Coney Island Avenue,11223,3,Homecrest,40,994805,159373,cbuchman@yeled.org,yeled.org,1,7,1,21KBVO,info
KBVR,NYCEEC,K,15,"United Methodist City Society, The", ,(718) 435-6540,4419 7th Avenue,11220,3,Sunset Park East,54,983514,174356,manguiano2@Yahoo.com,,2,7,2,15KBVR,apply
KBVT,NYCEEC,K,14,Yeshiva Headstart Keap Street, ,(718) 486-6500,274 Keap Street,11211,3,Williamsburg,86,996553,196720,yeshivaheadstart@thejnet.com,,6,1,2,14KBVT,info
KBVV,NYCEEC,K,22,"Brooklyn College Child Care Services, Inc.", ,(718) 951-5431,2900 Bedford Avenue,11210,3,Flatbush,20,997316,169422,mondesir@brooklyn.cuny.edu,brooklyn.cuny.edu/web/academics/schools/education/partnerships/ecc.php,3,7,1,22KBVV,info
KBVX,NYCEEC,K,17,Yeled V'Yalda 667, ,(718) 514-8712,667 Eastern Parkway,11213,3,Crown Heights North,54,999237,183401,mhorowitz@yeled.org,yeled.org,3,3,1,17KBVX,info
KBVZ,NYCEEC,K,13,Little Sun People, ,(718) 789-7330,1360 Fulton Street,11216,1,Crown Heights North,18,999090,187012,faye@littlesunpeople.com,littlesunpeople.com,3,6,1,13KBVZ,info
KBWD,NYCEEC,K,32,Child Prodigy Learning Inc.,Full-Day Pre-K Program that MAY Have Available Seats,(718) 574-7558,1001 Broadway,11221,1,Bushwick South,18,1002717,192915,s.bacchuscplc@gmail.com,childprodigylearningcenter.com,3,2,1,32KBWD,info
KBWE,NYCEEC,K,17,Inner Force Tots, ,(718) 221-1246,1181 East New York Avenue,11212,1,Crown Heights North,145,1005522,182307,challiman@live.com,innerforce.org,3,2,1,17KBWE,info
KBWG,NYCEEC,K,21,Life- Coney Island, ,(718) 942-4494,2757 West 33rd Street,11224,1,Seagate - Coney Island,27,984471,149969,mjordan@lifetech.org,lifetech.org,3,7,1,21KBWG,info
KBWH,NYCEEC,K,14,Jonathan Williams, ,(718) 387-5011,321 Roebling Street,11211,1,North Side - South Side,31,995245,197276,vscott@lifetech.com,lifetech.org,3,7,1,14KBWH,info
KBWQ,NYCEEC,K,21,Family Head Start Coney Island,Full-Day Pre-K Program that MAY Have Available Seats,(718) 265-7760,2960 West 27th Street,11224,1,Seagate - Coney Island,28,986177,148311,west27street@gmail.com,,3,3,1,21KBWQ,info
KBWT,NYCEEC,K,14,Our Children the Leaders of Tomorrow 1,Full-Day Pre-K Program that MAY Have Available Seats,(718) 643-8201,756 Myrtle Avenue,11206,1,Bedford,28,997570,192432,oclot756@gmail.com,,3,2,1,14KBWT,info
KBWV,NYCEEC,K,17,Saint Johns Place Family Center Day Care Program, ,(718) 771-7720,1620 Saint Johns Place,11233,1,Crown Heights North,19,1005321,183387,carolyn@stjohnsplace.org,stjohnsplace.org,3,7,1,17KBWV,info
KBWW,NYCEEC,K,14,Williamsburg Y Head Start, ,(718) 387-0229,64 Division Avenue,11249,3,Williamsburg,90,993758,196868,nbonuso628@gmail.com,williamsburgy.org,3,7,1,14KBWW,info
KBXK,NYCEEC,K,17,Brightside Academy - Clarkson, ,(718) 941-1802,210 Clarkson Avenue,11226,1,Prospect  - Lefferts Grdn - Wingate,18,997420,177902,nbennett@brightsideacademy.com,brightsideacademy.com,5,1,1,17KBXK,info
KBXL,NYCEEC,K,32,Ace Integration Head Start,Full-Day Pre-K Program that MAY Have Available Seats,(718) 443-3917,1419-23 Broadway,11221,1,Bushwick South,63,1006362,190197,lydiawilliams.aceheadstart@aol.com,aceintegration.org,3,7,2,32KBXL,info
KBXQ,NYCEEC,K,22,"Gan, Inc. - Gan Jewish Day Care", ,(718) 338-7575,2901 Campus Road,11210,1,Flatbush,36,998563,169552,yafitelbaz@yahoo.com,GANJEWISH.COM,3,3,1,22KBXQ,info
KBXS,NYCEEC,K,17,"Roger Day Care, Inc.", ,(718) 703-4312,775 Rogers Avenue,11226,1,Prospect  - Lefferts Grdn - Wingate,26,997465,176822,raps775@gmail.com,,3,8,1,17KBXS,info
KBXT,NYCEEC,K,22,"New Generation Learning Center, Inc.", ,(718) 941-0404,2597 Bedford Avenue,11226,1,Erasmus,18,997026,172434,day1gen@yahoo.com,,5,9,3,22KBXT,Info
KBXU,NYCEEC,K,21,Yeled V?Yalda, ,(718) 514-8928,1200 Ocean Parkway,11230,3,Ocean Parkway South,12,992520,164995,fbomrind@yeled.org,yeled.org,5,9,3,21KBXU,info
KBXV,NYCEEC,K,18,Yeled V' Yalda 6012, ,(718) 209-1122,6002 Farragut Road,11236,3,Canarsie,91,1006863,171572,hthau@yeled.org,,3,3,1,18KBXV,info
KBXX,NYCEEC,K,20,Be Above 42, ,(718) 438-0060,1363 50th Street,11219,1,Borough Park,20,986759,170133,ps2@bov.com,,3,7,1,20KBXX,info
KBYC,NYCEEC,K,21,YWCA-NYC Roberta Bright Early Learning Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 373-1100,3001 W 37th Street,11224,1,Seagate - Coney Island,16,983635,147991,sramirez@ywcanyc.org,ywcanyc.org,3,7,1,21KBYC,info
KBYF,NYCEEC,K,20,Edith and Karl Marks JCH of Bensonhurst, ,(718) 943-6333,7802 Bay Parkway,11214,1,Bensonhurst West,30,987115,160171,tatyana@jchb.org,jchb.org,1,3,1,20KBYF,info
KBYG,NYCEEC,K,20,Happy Dragon Children and Family Center, ,(347) 610-1802,5805 7th Avenue,11220,1,Sunset Park East,107,981319,171601,office@happydragonschool.com,,5,9,3,20KBYG,apply
KBYJ,NYCEEC,K,15,"Al Madinah School, Inc.", ,(718) 222-4986,383 3rd Avenue,11215,1,Park Slope - Gowanus,45,987482,184948,almadinahinfo@gmail.com,almadinah-school.com,2,2,1,15KBYJ,info
KBYM,NYCEEC,K,23,Friends of Crown Heights 26, ,(718) 467-4270,20 Sutter Avenue,11212,1,Brownsville,37,1005874,181647,emerita.murrell1@gmail.com,fochdaycare.org,3,4,1,23KBYM,info
KBYN,NYCEEC,K,15,Bumble Bee R Us- Lorraine Street,Full-Day Pre-K Program that MAY Have Available Seats,(855) 532-9227,76 Lorraine Street,11231,1,Carroll Grdns - Columbia - Red Hook,17,982352,184903,info@bumblebeesrus.com,Bumblebeesrus.com,3,3,1,15KBYN,info
KBYQ,NYCEEC,K,20,Bumble Bees R Us 8, ,(718) 676-0080,5721 6th Ave,11220,1,Sunset Park East,19,980791,172187,info@bumblebeesrus.com,bumblebeesrus.com,2,7,1,20KBYQ,info
KBZG,NYCEEC,K,20,Ring Around the Rosie, ,(718) 492-7464,7106 13th Avenue,11228,1,Dyker Heights,15,982748,166075,ring7104@verizon.net,,4,7,1,20KBZG,info
KBZU,NYCEEC,K,16,Bedford Stuyvesant ECDC 510, ,(718) 455-4806,510 Quincy Street,11221,3,Stuyvesant Heights,45,1000909,189948,lubellmorriss@bsecdc.org,,3,3,1,16KBZU,info
KBZX,NYCEEC,K,22,Yeshiva Torah Vodaath Preschool, ,(718) 941-8000,1192 East 31st Street,11210,1,Midwood,36,999445,165995,rye@torahvodaath.org,,5,9,3,22KBZX,info
KCAD,NYCEEC,K,17,Higher Level, ,(718) 856-4064,2401 Beverley Road,11226,1,Erasmus,18,996861,174261,uljoseph@aol.com,,5,9,3,17KCAD,info
KCAK,NYCEEC,K,20,Kindstart Preschool, ,(917) 834-4776,7702 New Utrecht Avenue,11214,1,Bensonhurst West,20,984073,163035,Sooobad6@aol.com,Kindstartpreschool.org,5,2,2,20KCAK,info
KCAP,NYCEEC,K,17,"Little Stars Daycare Center, Inc.", ,(718) 673-3092,588 Brooklyn Avenue,11203,1,Prospect Lefferts Gardens-Wingate,18,999360,179703,littlestarsdayschool@gmail.com,littlestars-dayschool.com,5,9,3,17KCAP,info
KCBR,NYCEEC,K,21,YDE, ,(718) 232-0100,49 Avenue T,11223,3,Bensonhurst East,64,989006,157299,adouek@ydeschool.org,ydeschool.org,8,3,1,21KCBR,info
KCDI,NYCEEC,K,20,Beth Jacob of Borough Park, ,(718) 436-7300,1371 46 Street,11219,1,Borough Park,80,987479,170870,avivahimy@gmail.com,,7,7,2,20KCDI,info
KCDM,NYCEEC,K,21,Butterfly Day Care Center, ,(718) 646-6272,2770 East 16th Street,11235,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,20,997337,152095,sgontchar@yahoo.com,butterflydaycarecenter.com,7,7,1,21KCDM,info
KCEB,NYCEEC,K,20,Brooklyn Chinese-American Association, ,(718) 438-0008,871 50th Street,11220,2,Sunset Park East,72,983756,172508,haney@bca.net,bca.net,2,6,2,20KCEB,info
KCEC,NYCEEC,K,32,Kreative Kare Day Care Center,Full-Day Pre-K Program that MAY Have Available Seats,(718) 443-1333,455 Wilson Avenue (ground floor),11221,1,Bushwick South,40,1008575,191854,kreativekare@aol.com,,7,8,1,32KCEC,info
KCED,NYCEEC,K,21,Sunshine Center of Coney Island, ,(718) 996-7200,2929 W31st Street,11224,4,Seagate - Coney Island,18,985130,148137,yaneris@sunshinenewyork.com,sunshinenewyork.com,3,8,1,21KCED,info
KCEG,NYCEEC,K,13,Imagine Dumbo - Adams, ,(718) 522-2263,85 Adams Street,11201,1,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,11,987478,194940,caroline@imagineelc.com,imagineelc.com,5,6,1,13KCEG,info
KCEH,NYCEEC,K,13,Imagine Brooklyn Heights, ,(718) 624-7520,50 Monroe Place,11201,1,Brooklyn Heights - Cobble Hill,20,986272,192646,Sally@imagineelc.com,imagineelc.com,5,2,1,13KCEH,info
KCEI,NYCEEC,K,22,Bambi Day Care II, ,(718) 648-3332,2121 Bragg Street,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,80,1002078,158034,info@bambiacademy.com,bambidaycare.com,3,3,1,22KCEI,info
KCFA,NYCEEC,K,23,SCO Family of Services, ,(929) 234-6870,225 Newport Street,11212,1,Brownsville,35,1010105,179731,coerlemans@sco.org,sco.org,3,3,1,23KCFA,info
KCFR,NYCEEC,K,15,Bubble Bee Day Care, ,(718) 676-0080,76 Lorraine Street,11231,3,Carroll Grdns - Columbia - Red Hook,20,982331,184909,esther@bumblebeesrus.com,,3,3,1,15KCFR,info
KCFV,NYCEEC,K,18,Magic Kingdom Llc, ,(347) 793-0180,5215 Church Avenue,11203,2,Rugby - Remsen Village,27,1004246,176982,boydilene@gmail.com,,5,9,3,18KCFV,info
KCGN,NYCEEC,K,23,SCO Family of Services,Full-Day Pre-K Program that MAY Have Available Seats,(718) 345-6666,774 Saratoga Avenue,11212,1,Brownsville,90,1007553,180354,SAndrews@sco.org,sco.org,3,3,2,23KCGN,info
KCGO,NYCEEC,K,22,Child Development Center of Kingsborough, ,(718) 368-5868,1915 Oriental Boulevard,11235,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,18,1002181,150120,Linda.McHugh@kbcc.cuny.edu,kbcc.cuny.edu,3,7,1,22KCGO,info
KCGP,NYCEEC,K,18,Birch Family Services Nazareth Early Childhood Center, ,(212) 616-1851,475 East 57Th Street,11203,3,Rugby - Remsen Village,16,1005765,173846,marjory.antoine@birchfamilyservices.org,,5,9,3,18KCGP,info
KCGR,NYCEEC,K,15,Brooklyn Chinese American Association, ,(718) 438-0008,4116 8th Avenue,11232,1,Sunset Park East,30,984537,174612,bcaupkfd@gmail.com,bca.net,2,6,2,15KCGR,info
KCGT,NYCEEC,K,21,Gold Material Montessori School, ,(718) 801-2155,105 Kings Highway,11214,1,Bensonhurst East,40,987606,160196,maksim@goldmaterial.com,goldmaterial.com,5,9,3,21KCGT,info
KCHJ,NYCEEC,K,17,"Arista Prep, Inc.",Full-Day Pre-K Program that MAY Have Available Seats,(718) 756-5550,221 Kingston Avenue,11213,1,Crown Heights North,54,1000435,184294,aristaprep@gmail.com,aristaprepschool.org/,3,2,1,17KCHJ,info
KCHM,NYCEEC,K,13,Alonzo A. Daughtry Memorial Day Care Center Inc, ,(718) 596-1993,565 Baltic Street,11217,1,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,20,989100,187600,alonzodaughtrydcc@verizon.net,,3,3,1,13KCHM,info
KCHN,NYCEEC,K,22,Friends of Crown Heights,Full-Day Pre-K Program that MAY Have Available Seats,(917) 966-4400,2805 Newkirk Avenue,11226,1,Erasmus,40,998107,172467,cdelicar@aol.com,fochdaycare.org,3,6,1,22KCHN,info
KCHP,NYCEEC,K,18,Weeksville Gardens, ,(718) 623-9803,1640 Pacific Street,11213,1,Crown Heights North,54,1002387,185783,jmatison@bksny.org,,5,9,3,18KCHP,info
KCHR,NYCEEC,K,18,"Apple Tree Day Care, Inc.", ,(718) 287-7488,440 East 48th Street,11203,1,East Flatbush - Farragut,40,1002981,176464,tjcole265@aol.com,,3,6,1,18KCHR,info
KCHT,NYCEEC,K,19,"Baybee Lounge Daycare, Inc.", ,(347) 955-4783,2745 Atlantic Avenue,11207,1,East New York,15,1013935,185723,baybeelounge@gmail.com,baybeeloungedaycare.com,3,7,1,19KCHT,info
KCHU,NYCEEC,K,22,Infinity UPK of Gerritsen Avenue, ,(718) 336-1981,2934-2936 Gerritsen Avenue,11229,1,Sheepshd By -Gerritsen Bch -Manhattn Bch,29,1006121,153905,blitblues@aol.com,infinitypreschool.org,5,4,2,22KCHU,info
KCHV,NYCEEC,K,15,"New York Creative Childcare, Inc.", ,(718) 686-0388,5015 6th Avenue,11220,1,Sunset Park East,36,981943,173649,nycreativechildcare@gmail.com,nycreativechildcare.com,3,7,1,15KCHV,info
KCHX,NYCEEC,K,21,Dezzenterprise LLC,Full-Day Pre-K Program that MAY Have Available Seats,(917) 207-2438,3524 Neptune Avenue,11224,1,Seagate - Coney Island,12,983726,149443,info@dezzenterprise.com,dezzenterprise.com,3,4,2,21KCHX,info
KCHZ,NYCEEC,K,22,Little Hands Creative Minds, ,(718) 676-2947,4111 Ave J,11210,1,Flatlands,16,1001996,168021,Lhcm718@gmail.com,daviduniversecity.org/,3,4,1,22KCHZ,info
KCIA,NYCEEC,K,17,Effie B.S Early Childhood Development Center Corp.,Full-Day Pre-K Program that MAY Have Available Seats,(718) 735-5500,1171 Eastern Parkway,11213,1,Crown Heights North,36,1003783,183072,effieb.center@gmail.com,effieskids.com,3,8,1,17KCIA,info
KCIC,NYCEEC,K,18,"Little Einstiens of Canarsie, LLC",Full-Day Pre-K Program that MAY Have Available Seats,(718) 251-5000,8413 Avenue K,11236,1,Canarsie,100,1010231,170493,nbokhour@aol.com,,5,9,3,18KCIC,info
KCIE,NYCEEC,K,20,Bnos Chaya, ,(718) 851-1212,4511 14th Avenue,11219,1,Borough Park,20,987664,170821,draizy102@gmail.com,,7,3,1,20KCIE,info
KCII,NYCEEC,K,14,Kings Bay Y at North Williamsburg, ,(718) 407-6388,14 Hope Street,11211,1,North Side - South Side,35,996088,199246,swaller@northwilliamsburgy.org,northwilliamsburgy.org,5,2,1,14KCII,info
KCIL,NYCEEC,K,32,Urban Strategies Child Care, ,(718) 235-6151,1405 Bushwick Avenue,11207,1,Bushwick South,18,1009275,188871,USHeadStart1@aol.com,UrbanStrategies.org,3,6,2,32KCIL,info
KCIM,NYCEEC,K,15,Brooklyn Explorers Academy, ,(855) 687-6923,110 Schermerhorn Street,11201,1,Dumbo - Vingr Hl - Dwntn Brkl - Boerm Hl,36,987165,190666,info@brooklynexplorersacademy.com,brooklynexplorersacademy.com,7,7,1,15KCIM,info
KCIO,NYCEEC,K,17,Honeydew Drop Playhouse, ,(718) 941-2177,1113 Church Avenue,11218,1,Flatbush,14,992888,175116,Honeydewplayhouse@gmail.com,Honeydewdrop.com,2,1,1,17KCIO,info
KCIR,NYCEEC,K,15,One World Project - Brooklyn, ,(917) 749-0682,1218 Prospect Avenue,11218,3,Windsor Terrace,16,990789,177267,joanne@oneworldproject.org,oneworldproject.org,8,8,1,15KCIR,info
KCIS,NYCEEC,K,19,Greater Bright Light Learning Center,Full-Day Pre-K Program that MAY Have Available Seats,(917) 960-4044,1320 Sutter Avenue,11208,1,East New York,20,1020571,184512,gzellars@gblmbc.com,,5,9,3,19KCIS,info
KCIW,NYCEEC,K,20,IP Kids Montessori, ,(718) 633-1178,850 50th Street,11220,1,Sunset Park East,87,983551,172516,JLee7818@gmail.com,,3,3,2,20KCIW,info
KCIX,NYCEEC,K,21,IP Kids, ,(718) 621-7818,2631 86 Street,11223,1,Bensonhurst East,80,988589,156579,James.Lee@gmail.com,ipkids.com,3,3,2,21KCIX,info
KCIY,NYCEEC,K,21,"Ronomoza, Inc. / the Learning Experience", ,(718) 627-7340,412 Kings Highway,11223,1,Bensonhurst East,36,991295,159431,brooklyn@tlecorp.com,brooklyn.tlechildcare.com/,3,3,1,21KCIY,info
KCIZ,NYCEEC,K,20,Al Madinah School Site 2, ,(718) 222-4986,2015 64 Street,11204,1,Bensonhurst West,15,988538,164029,almadinahinfo@gmail.com,almadinah-school.com,2,2,1,20KCIZ,info
KCJC,NYCEEC,K,17,Blue Star Day Care Center, ,(718) 703-0009,2217 Caton Avenue,11226,1,Prospect  - Lefferts Grdn - Wingate,36,996273,177158,bluestarofnewyork@gmail.com,,3,6,1,17KCJC,info
KCJF,NYCEEC,K,18,Clarkson Early Childhood Center, ,(718) 649-3488,8801 Glenwood Rd,11236,1,Canarsie,36,1009460,172815,8801cecc@gmail.com,,7,6,2,18KCJF,info
KCJG,NYCEEC,K,18,The Coconut Grove Childhood Education Center, ,(917) 620-1124,9522 Avenue A,11236,1,Rugby - Remsen Village,21,1008184,177447,Leslie-AnnMason@msn.com,,5,9,3,18KCJG,info
KCJH,NYCEEC,K,19,"A Castle for Classy Kids Learning Center, Inc.",Full-Day Pre-K Program that MAY Have Available Seats,(347) 750-8154,2570 Pitkin Avenue,11208,1,East New York,36,1018271,185021,acastle4classykids@gmail.com,,3,7,1,19KCJH,info
KCJK,NYCEEC,K,20,LPBC Day Care, ,(718) 621-5458,7524 14th Avenue,11228,1,Dyker Heights,19,982608,164657,llv9005@msn.com,lpbcdaycareupk.webs.com,5,7,1,20KCJK,info
KCJM,NYCEEC,K,21,"Circle, Triangle, Square Daycare, Inc.", ,(718) 373-2234,2720 86th Street,11223,3,Bensonhurst East,18,989394,155744,shwnisaac@circletrianglesquaredaycare.com,circletrianglesquaredaycare.com,3,3,1,21KCJM,info
KCJN,NYCEEC,K,20,Stillwell Avenue Prep School, ,(718) 232-3628,6420 Bay Parkway,11204,1,Bensonhurst West,40,989394,163034,stillwellprep@yahoo.com,,3,7,1,20KCJN,info
